Cement,Clinker,Slag,FlyAsh,Limestones,Gypsum,Water,Chemical Admixture,coarseagg,fineagg,Age,Strength (MPa),CO2 (kg),Cost (USD)
360,342,0,0,0,18,155,3.96,1019,842,28,38.35333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,38.44,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,38.45666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,38.46666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,38.49,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,38.50666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,38.53,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,38.53333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,38.53666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,38.54,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,38.57,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,38.58,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,38.6,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,38.61,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,38.64333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,38.64666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,38.65,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,38.67,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,38.69,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,38.72666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,38.755,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,38.79,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,38.80333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,38.805,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,38.82,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,38.83,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,38.88666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,38.94666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,38.95,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,38.98,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,39,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,39.03333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,39.08,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,39.08,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,39.12,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,39.12333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,39.15,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,39.16,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,39.24,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,39.28666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,39.30666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,39.35333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,39.36,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,39.37,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,39.375,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,39.42333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,39.505,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,39.52,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,39.54,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,39.57,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,39.59333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,39.60333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,39.61,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,39.62333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,39.63666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,39.7,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,39.75,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,39.97666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,39.99,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,40.05,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,40.06333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,40.09333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,40.10333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,40.17,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,40.27,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,40.33,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,40.34666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,40.37,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,40.37,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,40.42,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,40.47666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,40.5,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,40.52,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,40.53,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,40.59333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,40.59666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,40.60333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,40.62333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,40.65,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,40.67333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,40.69666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,40.82333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,40.84666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,40.88,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,40.89666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,40.915,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,40.93,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,40.93666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,40.95333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,40.96333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,41.01666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,41.06666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,41.07,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,41.11666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,41.13,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,41.15,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,41.16333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,41.17666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,41.25,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,41.26333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,41.27,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,41.27,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,41.29333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,41.30666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,41.31666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,41.33666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,41.34,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,41.42,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,41.52333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,41.54,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,41.56,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,41.60333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,41.64333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,41.64666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,41.65333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,41.66,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,41.68,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,41.69,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,41.7,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,41.71,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,41.77333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,41.8,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,41.93333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,42,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,42.10333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,42.19,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,42.23666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,42.31666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,42.38,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,42.44,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,42.46666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,42.47,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,42.50666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,42.63333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,42.63666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,42.71666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,42.75,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,42.77666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,42.78,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,42.79,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,42.79333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,42.8,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,42.83333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,42.85333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,42.85666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,42.9,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,42.92333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,42.965,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,42.99,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,43.02,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,43.02333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,43.04,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,43.04666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,43.09333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,43.11333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,43.13,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,43.14,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,43.15,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,43.18333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,43.2,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,43.25,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,43.29666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,43.3,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,43.35666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,43.40333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,43.43666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,43.44333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,43.45,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,43.46666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,43.55666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,43.56666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,43.61333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,43.66,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,43.66333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,43.70333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,43.72,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,43.76,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,43.78,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,43.80333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,43.85666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,43.86,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,43.89,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,43.96,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,43.97,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,43.97333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,43.99666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,44.02,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,44.11333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,44.18,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,44.22,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,44.26666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,44.32333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,44.35,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,44.35666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,44.38333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,44.39333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,44.40333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,44.42,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,44.45,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,44.45333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,44.46,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,44.46333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,44.46666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,44.47,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,44.48666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,44.53,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,44.53,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,44.6,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,44.62,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,44.63,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,44.63333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,44.67333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,44.72,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,44.75666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,44.78666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,44.79,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,44.81,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,44.81666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,44.83,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,44.86,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,44.86333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,44.93666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,7,45.05,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,45.08333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,45.11666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,45.19333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,45.21666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,45.22666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,45.355,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,45.36666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,45.37666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,45.44,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,45.5,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,45.59,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,45.6,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,45.66,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,45.70333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,45.77,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,45.85,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,46.07333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,46.12333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,46.26666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,46.31,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,46.34333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,46.35666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,46.44333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,46.45666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,46.475,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,46.48333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,46.65666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,46.8,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,46.94,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,47.31333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,47.45666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,47.49333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,47.51333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,47.58,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,47.76,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,47.99666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,48.06666667,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,48.14333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,48.80333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,49.01333333,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,49.05,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,49.2,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,49.23,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,49.46,368.1164,84.5235
360,342,0,0,0,18,155,3.96,1019,842,28,51.72,368.1164,84.5235
400,380,0,0,0,20,170,4,1023,796,3,25.9,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,33,28.53903638,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,30.00309029,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,30.57802824,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,30.76113333,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,31.1417285,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,31.16932532,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,31.18533584,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,31.21013748,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,31.23203129,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,31.34591974,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,3,31.36752051,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,31.56999718,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,31.61256739,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,31.67728262,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,14,31.82638848,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,32.00005509,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,32.02241576,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,32.03883801,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,32.06206793,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,32.06919498,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,32.39365128,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,32.48853295,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,32.50480918,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,32.52546212,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,32.55153695,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,32.67396716,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,32.67824438,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,32.70776636,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,32.79786636,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,32.95350715,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,33.0779574,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,33.29715551,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,33.39387422,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,33.41987582,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,33.44658736,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,33.54950903,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,33.55729711,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,33.56066685,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,8,33.56963771,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,33.60280425,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,33.6673863,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,33.6702479,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,33.67743206,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,33.71473064,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,33.74565856,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,33.80241646,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,33.81831477,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,33.82783834,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,33.8347996,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,33.86297687,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,33.91869735,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,33.98569755,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,34.01253557,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,34.10545381,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,34.1902621,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,8,34.21380229,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,34.30590706,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,34.34941053,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,34.35775292,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,34.5245428,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,34.57020134,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,34.58962673,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,34.60557554,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,34.61324477,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,34.65754547,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,34.66948125,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,34.73584683,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,34.74410863,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,34.90677755,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,3,35.05819867,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,35.10365903,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,35.15981701,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,3,35.24662709,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,35.26899621,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,7,39.1,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,28,40.04587613,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,28,40.05232103,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,28,40.24691569,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,28,40.3,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,28,40.3357941,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,28,40.34224131,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,28,40.36064054,406.2369,86.167
400,380,0,0,0,20,170,4,1023,796,28,40.40317243,406.2369,86.167
